"filename","interval_label","start","end","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","cluster"
"A23","A23_lll",1,2,-0.174466205,-0.156257656,-0.210374392,-0.320263044,-0.409434115,-0.455143494,-0.497158826,-0.557669938,-0.649137991,-0.7367286,-0.811289926,-0.87094978,-0.921097229,-0.960328231,-0.986710465,-1.015872531,-1.060078128,-1.119845679,-1.186056208,-1.238004471,-1.274773083,-1.308784116,-1.341800969,-1.366531653,-1.380876133,-1.36872042,-1.323051167,-1.244101066,-1.154814745,-1.096961759,4
"A24","A24_hhh",1,2,-0.108754891,-0.090152204,-0.132685454,-0.226997516,-0.309088035,-0.342191977,-0.315151559,-0.244404149,-0.15584515,-0.052334066,0.090359886,0.259221902,0.43043731,0.580942826,0.743849301,0.901364459,1.063781306,1.264091221,1.466566039,1.642875373,1.817455401,1.989242777,2.123839764,2.207113183,2.230764255,2.233185502,2.231008195,2.220313648,2.172721356,2.137925822,5
"A24","A24_hhl",1,2,-0.112289176,-0.055438233,-0.015506136,0.000593399,0.007585855,0.042980693,0.121161563,0.21012625,0.285318939,0.353213012,0.44498516,0.555963064,0.657651539,0.749635342,0.855638986,0.965721723,1.05882478,1.152058753,1.269295054,1.390998088,1.478642596,1.528694238,1.558134395,1.577542333,1.588993084,1.584864925,1.570804899,1.551335093,1.53734589,1.532182547,1
"A24","A24_hlh",1,2,0.615813142,0.688821938,0.752217309,0.784909403,0.812070644,0.832564386,0.837096909,0.793226403,0.72234696,0.609037966,0.433487712,0.219454531,-0.03126362,-0.311184667,-0.591430745,-0.833135581,-1.000443728,-1.089909503,-1.153453403,-1.19139069,-1.226122071,-1.252782,-1.255447076,-1.227815532,-1.184645708,-1.154622834,-1.143572895,-1.154663092,-1.172819084,-1.194240408,2
"A24","A24_hll",1,2,0.509321691,0.676214686,0.815613268,0.915560018,0.992995795,1.065527039,1.125332166,1.15496741,1.12818269,1.029928169,0.875981792,0.653175891,0.352630966,0.008000872,-0.328515675,-0.616019953,-0.825038841,-0.926838925,-0.982182713,-1.018527713,-1.070953511,-1.108690234,-1.123985098,-1.111275358,-1.07565063,-1.048771566,-1.038135974,-1.052382715,-1.09192897,-1.130859171,2
"A24","A24_lhh",1,2,-0.176827114,-0.202409306,-0.302675105,-0.446311282,-0.571315021,-0.645786677,-0.66613833,-0.657455078,-0.62105969,-0.554143743,-0.444669699,-0.294753144,-0.153143229,-0.020044135,0.129322191,0.298137453,0.475462574,0.672943752,0.88609146,1.098636174,1.267413176,1.407557196,1.55146734,1.673916272,1.771969759,1.84226989,1.847543871,1.837308878,1.835237842,1.829509247,5
"A24","A24_lhl",1,2,-0.337776512,-0.407270948,-0.500676317,-0.601118618,-0.69436643,-0.79263616,-0.864979353,-0.885061404,-0.883682983,-0.87591969,-0.875335863,-0.846001015,-0.792162009,-0.724164476,-0.666568892,-0.622070379,-0.557508537,-0.476087719,-0.40413594,-0.333468003,-0.26005884,-0.193862149,-0.140158943,-0.086491703,-0.039192537,-0.009345203,0.000148924,-0.023177145,-0.067449499,-0.129009393,3
"A24","A24_llh",1,2,-0.43468804,-0.4651159,-0.522423189,-0.622641299,-0.735342725,-0.818364128,-0.865418381,-0.875947072,-0.878257899,-0.871042392,-0.818013965,-0.730096407,-0.6402506,-0.569328603,-0.513280942,-0.447450385,-0.337529216,-0.215634835,-0.094019571,0.022913916,0.143844838,0.271716768,0.39666342,0.506058411,0.582984154,0.624020275,0.664320991,0.702286903,0.694645481,0.624875212,3
"A24","A24_lll",1,2,-0.133449039,-0.21143054,-0.313011707,-0.463050444,-0.611523971,-0.737214997,-0.83096523,-0.891817117,-0.94214317,-1.000210019,-1.064963608,-1.122809478,-1.163095023,-1.198042943,-1.250244658,-1.308010972,-1.35339629,-1.380252703,-1.402377076,-1.420509387,-1.437937908,-1.453049696,-1.458219995,-1.452066463,-1.438569172,-1.427291963,-1.430043477,-1.438606619,-1.470873552,-1.515068644,4
"A25","A25_hhh",1,2,-0.314588967,-0.328718771,-0.294902345,-0.190916558,-0.061278306,0.052480936,0.174312217,0.310606695,0.445498207,0.582148922,0.718004808,0.859737572,1.007269376,1.157691293,1.302172685,1.427905436,1.527640718,1.603145263,1.673425951,1.751673694,1.83566785,1.921819431,1.988852748,2.046036061,2.092840147,2.133461971,2.160426286,2.167360804,2.163338008,2.14691252,1
"A25","A25_hhl",1,2,-0.539994375,-0.504204798,-0.453208304,-0.372339408,-0.266312919,-0.132636787,-0.000374922,0.129931424,0.268128485,0.416335364,0.555614745,0.670571695,0.772947732,0.900992071,1.058101775,1.168060346,1.240270193,1.317219767,1.372064405,1.41402878,1.459257775,1.501056992,1.538883427,1.568251891,1.580505997,1.584543307,1.58089346,1.566398757,1.531879578,1.512784119,1
"A25","A25_hlh",1,2,-0.36410717,-0.312811164,-0.241160988,-0.153810541,-0.038563162,0.109790833,0.26434727,0.442041081,0.640030746,0.844217241,0.979414654,1.035599684,1.029596244,0.950484779,0.791086924,0.510938951,0.162609132,-0.192294237,-0.472329453,-0.627300926,-0.703168288,-0.738811435,-0.765492157,-0.793690914,-0.818717041,-0.831470199,-0.826416103,-0.829152862,-0.82533323,-0.824176368,2
"A25","A25_hll",1,2,-0.262889517,-0.218110386,-0.160530672,-0.061461183,0.088480205,0.260265917,0.460718703,0.706202818,0.97246745,1.196990661,1.358829102,1.437092848,1.403288371,1.280766546,1.062289935,0.734676581,0.371980552,0.006110726,-0.31504155,-0.61739295,-0.867538407,-1.012583603,-1.091956081,-1.149874524,-1.186164211,-1.204404571,-1.217370545,-1.222526883,-1.232316504,-1.223065975,2
"A25","A25_lhh",1,2,-0.574915289,-0.561657843,-0.540792766,-0.526079143,-0.539956215,-0.59973277,-0.663278306,-0.69726083,-0.686369588,-0.649441872,-0.611727437,-0.548559265,-0.428241027,-0.269606508,-0.108696798,0.030872742,0.163412187,0.304734413,0.468421073,0.66167516,0.884047345,1.10763296,1.331115345,1.54919048,1.737797851,1.91270395,2.069160705,2.183692939,2.250735441,2.25722997,5
"A25","A25_lhl",1,2,-0.641272872,-0.671571374,-0.712429453,-0.719661508,-0.687239393,-0.662614465,-0.662911411,-0.672312502,-0.683530207,-0.6995929,-0.713450056,-0.706825062,-0.675897512,-0.648120897,-0.637086229,-0.635465984,-0.631851676,-0.615337868,-0.586156889,-0.554282704,-0.52212969,-0.493204211,-0.466627044,-0.43916092,-0.413989836,-0.411048441,-0.442293686,-0.498233848,-0.556709498,-0.599470201,3
"A25","A25_llh",1,2,-0.590591667,-0.55051385,-0.520995771,-0.50964545,-0.494634861,-0.513806666,-0.561001932,-0.613273816,-0.661009432,-0.709732161,-0.7640438,-0.816604244,-0.849297717,-0.85097231,-0.839354878,-0.83996167,-0.854150928,-0.86695281,-0.853279067,-0.810773758,-0.749840351,-0.666731118,-0.55667531,-0.411010059,-0.223929661,0.002281542,0.256263341,0.469921659,0.642160475,0.756888608,3
"A25","A25_lll",1,2,-0.448118708,-0.502263367,-0.545581495,-0.599024643,-0.625881454,-0.644426355,-0.67995246,-0.724579125,-0.795718703,-0.87880922,-0.958723106,-1.033163964,-1.106303002,-1.159357118,-1.195190692,-1.231430943,-1.273710097,-1.321726605,-1.351524747,-1.363648487,-1.369945568,-1.374554473,-1.381165513,-1.389429326,-1.398387933,-1.403730393,-1.40348485,-1.42081974,-1.446743442,-1.464924754,4
"A26","A26_hhh",1,2,0.415300186,0.393244557,0.356409564,0.383987025,0.506771605,0.641080745,0.771370139,0.892457876,0.995184183,1.085567684,1.172456979,1.249458874,1.312720205,1.368055319,1.412613681,1.44565129,1.49035967,1.567090085,1.64482132,1.687405743,1.701590175,1.705569179,1.706514884,1.722051955,1.754716137,1.783538197,1.79088671,1.766557391,1.633137985,1.455392004,1
"A26","A26_hhl",1,2,0.351573856,0.351612783,0.397366335,0.6570032,0.989128535,1.21999746,1.347740844,1.416678588,1.455548965,1.488288278,1.508217607,1.51110091,1.508850959,1.508213831,1.508374305,1.522633582,1.586259349,1.672266494,1.727941693,1.744758112,1.74276393,1.730479147,1.715208215,1.706838618,1.713636746,1.717487473,1.69601913,1.639426133,1.524589736,1.359132551,1
"A26","A26_hlh",1,2,-0.05823645,-0.189895109,-0.302070843,-0.25119923,-0.154249164,-0.03343903,0.167770318,0.392640019,0.574850423,0.706924289,0.748420628,0.660861883,0.443058395,0.117420176,-0.233634835,-0.530054127,-0.753260301,-0.929649575,-1.04579412,-1.003747588,-0.800973963,-0.622197685,-0.627854162,-0.679775592,-0.733881885,-0.754305939,-0.757125142,-0.701570411,-0.687832964,-0.83856541,2
"A26","A26_hll",1,2,-0.176621281,-0.386902623,-0.533174858,-0.472488761,-0.264840528,0.04232669,0.387094255,0.725827219,0.980440689,1.122442451,1.101514322,0.885202157,0.507014639,0.004866859,-0.416741731,-0.699304772,-0.805325483,-0.690867659,-0.488843,-0.320390405,-0.235189942,-0.338564059,-0.520887468,-0.557006607,-0.589860724,-0.66305267,-0.658850431,-0.597655944,-0.628252108,-0.781412824,2
"A26","A26_lhh",1,2,-0.812389983,-0.902098307,-1.065157448,-1.152964939,-1.165754848,-1.231660726,-1.293648425,-1.306411681,-1.284006708,-1.278483639,-1.24586886,-1.193158113,-1.102394521,-0.96487284,-0.789584358,-0.605144194,-0.400976635,-0.165450889,0.076746193,0.303318726,0.497191095,0.662077869,0.810638359,0.943856725,1.074618544,1.213723983,1.377637352,1.514993023,1.520666586,1.354956425,5
"A26","A26_lhl",1,2,0.142652033,-0.137431954,-0.52321646,-0.739514331,-0.873435474,-1.0098135,-1.063492881,-1.097284808,-1.138613094,-1.172589174,-1.151873949,-1.075752491,-0.983672071,-0.871825564,-0.756433759,-0.643056311,-0.528742994,-0.401178315,-0.270441824,-0.16121877,-0.079028028,-0.027125989,-0.001707255,0.014737496,0.036105078,0.061176542,0.086500988,0.088870921,0.015459868,-0.181455542,3
"A26","A26_llh",1,2,-0.225074564,-0.423524773,-0.658648058,-0.797432044,-0.946775941,-1.119745898,-1.198506034,-1.213092259,-1.253746244,-1.263763387,-1.218959913,-1.16195756,-1.10657171,-1.039916883,-0.961032336,-0.874227569,-0.76671153,-0.612148884,-0.438921059,-0.27273438,-0.116730474,0.023901039,0.138258136,0.228404426,0.31164864,0.388752673,0.463795574,0.515873218,0.445543707,0.241474287,3
"A26","A26_lll",1,2,-0.058723772,-0.287510252,-0.576834721,-0.745311133,-0.752559126,-0.769279662,-0.849259655,-0.942131109,-1.041245271,-1.121299701,-1.163283963,-1.16229461,-1.150946927,-1.15891179,-1.173666815,-1.179435758,-1.151821013,-1.136406378,-1.156786449,-1.18746311,-1.227355764,-1.246945648,-1.213190267,-1.126879935,-1.035527488,-0.987596031,-0.987994112,-0.994990908,-1.056250124,-1.276751583,4
"A27","A27_hhh",1,2,-0.761869417,-0.656611643,-0.713122188,-0.72174523,-0.597224547,-0.430526943,-0.252588245,-0.060828599,0.141380585,0.347481955,0.551596466,0.739930708,0.940961194,1.146558661,1.300599571,1.405247343,1.491093183,1.595883231,1.717309359,1.842015513,1.936590089,2.007899016,2.085860188,2.141011289,2.163312733,2.163605788,2.133842181,2.045006941,1.911194495,1.779823407,1
"A27","A27_hhl",1,2,-0.838896891,-0.820769755,-0.909918028,-0.879436701,-0.653899774,-0.338327581,-0.094744645,0.131400259,0.341363309,0.476162772,0.578768206,0.724203352,0.868627048,0.95890151,0.992668801,1.008719448,1.029910632,1.085334675,1.148720867,1.197387105,1.239856134,1.28448683,1.318630732,1.335117789,1.336447536,1.311312736,1.255931349,1.166703569,1.030622144,0.896684296,1
"A27","A27_hlh",1,2,0.028004482,0.238136805,0.275816126,0.361404548,0.593421613,0.858848931,1.041522939,1.115538875,1.054205955,0.859226487,0.541116152,0.192252629,-0.084423074,-0.317385986,-0.546072946,-0.762674204,-0.9385599,-1.050923608,-1.10963132,-1.141310648,-1.169085505,-1.195380915,-1.189778321,-1.125355976,-0.996508451,-0.800825436,-0.558311993,-0.349601613,-0.270285856,-0.265008848,2
"A27","A27_hll",1,2,0.159458047,0.291780112,0.30327903,0.340303534,0.51343619,0.767881857,0.977751227,1.05956301,0.988358023,0.796617949,0.520022833,0.223086944,-0.065234542,-0.327087026,-0.546338194,-0.722341328,-0.864845118,-0.960976082,-1.030193941,-1.089169735,-1.145624396,-1.213031281,-1.267011918,-1.293419637,-1.274209643,-1.20797565,-1.092956363,-0.961686109,-0.894664743,-0.924538768,2
"A27","A27_lhh",1,2,-0.70693963,-0.684341638,-0.79915369,-0.876718114,-0.815294079,-0.63820526,-0.506191988,-0.470549074,-0.495425503,-0.544763177,-0.613784035,-0.646695468,-0.595411708,-0.526598697,-0.504219858,-0.476439038,-0.427670147,-0.322286916,-0.1516308,0.048946855,0.282298734,0.561324924,0.892966948,1.255335727,1.65167804,2.073859915,2.458558748,2.779414214,2.991473239,3.100110364,5
"A27","A27_lhl",1,2,0.223250325,0.221537241,0.065317578,-0.004958999,0.033701884,0.074461054,0.080315826,0.009250931,-0.15933091,-0.376754439,-0.562127143,-0.699073217,-0.793186355,-0.881804133,-0.970503094,-1.01286253,-0.993632518,-0.957844772,-0.937817675,-0.922664431,-0.887846298,-0.803640943,-0.655419947,-0.448286609,-0.179415432,0.126360477,0.415625785,0.585251434,0.596241137,0.498750236,3
"A27","A27_llh",1,2,0.45880199,0.63769826,0.624217245,0.582317741,0.553917763,0.518414282,0.432172103,0.279238349,0.063962037,-0.186417426,-0.423631819,-0.612646332,-0.750131361,-0.859994704,-0.951865105,-1.01220555,-1.035721811,-1.036180455,-1.036211309,-1.037073214,-1.016892265,-0.935408999,-0.755192488,-0.462135384,-0.072513914,0.393154357,0.816917416,1.089474079,1.193525926,1.194971434,3
"A27","A27_lll",1,2,-0.007550294,-0.035297614,-0.163881241,-0.189945286,-0.168414747,-0.192680507,-0.223337991,-0.315541672,-0.453365632,-0.617734591,-0.7798914,-0.87032906,-0.916441902,-0.989683423,-1.073083722,-1.132848779,-1.176680358,-1.215225884,-1.249459417,-1.280532792,-1.307749212,-1.33233327,-1.35487202,-1.351619802,-1.328008723,-1.287901949,-1.217956111,-1.134645038,-1.093383863,-1.094967924,4
"A28","A28_hhh",1,2,0.521007892,0.45358749,0.391421076,0.350235159,0.359975582,0.375972662,0.388696608,0.41195555,0.475487326,0.561605701,0.661671026,0.761245807,0.849759776,0.932948397,0.99377248,1.022670138,1.05275843,1.092693959,1.158240683,1.229788907,1.290554324,1.341089681,1.38703741,1.421680415,1.451503124,1.500008572,1.562175712,1.629968238,1.698351865,1.804176048,1
"A28","A28_hhl",1,2,-0.018675866,0.014547069,0.025766768,0.086935213,0.228329357,0.377273032,0.525334017,0.642393964,0.765538948,0.894200126,1.003537823,1.094571445,1.165844656,1.200934741,1.20857596,1.196181228,1.167317696,1.139949669,1.144635785,1.176394704,1.216564246,1.238490388,1.234982378,1.224077007,1.211776651,1.207778044,1.23419003,1.291735641,1.346433579,1.385896795,1
"A28","A28_hlh",1,2,0.289534765,0.204022906,0.090264361,0.030870419,0.075844356,0.16767551,0.234772693,0.316145678,0.483948256,0.688132792,0.879887169,1.007774241,1.010327938,0.90142237,0.684763992,0.369029559,0.023841246,-0.305632789,-0.564873755,-0.743273808,-0.862561795,-0.938341972,-0.986499319,-1.022234285,-1.053572692,-1.051229731,-1.014711538,-0.950269629,-0.84893769,-0.716412891,2
"A28","A28_hll",1,2,0.211352309,0.231459621,0.22400689,0.260199053,0.345574267,0.412820213,0.488806181,0.671837706,0.949639129,1.24522907,1.484801894,1.611581457,1.564158379,1.284702979,0.795119175,0.268559425,-0.179888968,-0.566214923,-0.832177646,-1.01484693,-1.129075915,-1.200129243,-1.253120221,-1.322107824,-1.374807468,-1.3852585,-1.350459718,-1.299229892,-1.243436015,-1.231518247,2
"A28","A28_lhh",1,2,0.16625256,-0.074434914,-0.325997138,-0.51900248,-0.604801864,-0.677485684,-0.769760882,-0.877433717,-0.930483542,-0.941439263,-0.912066658,-0.838134989,-0.693576429,-0.496169159,-0.296544558,-0.100692974,0.113753396,0.360538484,0.619453153,0.884176369,1.108811997,1.309375613,1.518502891,1.702271863,1.896968811,2.116313184,2.358945514,2.517497993,2.604773634,2.625920608,5
"A28","A28_lhl",1,2,-0.102529386,-0.32749715,-0.562913681,-0.688611509,-0.755650719,-0.83382192,-0.913863626,-0.990660398,-1.061624412,-1.101762959,-1.103254992,-1.068239954,-1.010252502,-0.973309471,-0.955421214,-0.941270066,-0.905946738,-0.841417643,-0.759226702,-0.683535423,-0.629804549,-0.595387593,-0.570369313,-0.55348055,-0.545397547,-0.55423713,-0.554780173,-0.52825517,-0.489313242,-0.448873568,3
"A28","A28_llh",1,2,0.468125451,0.185209677,-0.106390084,-0.338333636,-0.477681096,-0.606435076,-0.749030191,-0.900340937,-1.000649267,-1.044391543,-1.065439683,-1.064935901,-1.031345978,-0.969213838,-0.908051724,-0.849577264,-0.774347422,-0.667827773,-0.534759909,-0.371268896,-0.190305181,-0.02939918,0.114741556,0.254264741,0.395884662,0.533669817,0.675245217,0.822941625,0.963741948,1.050433651,3
"A28","A28_lll",1,2,0.144991156,0.004745302,-0.164840696,-0.268682937,-0.365356346,-0.514201769,-0.68325914,-0.828283399,-0.940199393,-1.017668056,-1.07862153,-1.135774423,-1.177679925,-1.215784756,-1.250725805,-1.303271756,-1.363816746,-1.417372348,-1.448550717,-1.464633211,-1.485605185,-1.534679609,-1.571861746,-1.57600607,-1.527889249,-1.470223235,-1.452644174,-1.455715105,-1.439773609,-1.406805525,4
"A29","A29_hhh",1,2,-0.295574193,-0.250655666,-0.292860711,-0.327425943,-0.292371826,-0.235311629,-0.134496712,0.051739854,0.273858367,0.507969799,0.764929465,0.975892721,1.122798683,1.248153,1.350693928,1.439590103,1.529290152,1.618546721,1.697624549,1.755959754,1.800597805,1.841828843,1.879479169,1.918124357,1.96821676,2.029322597,2.08975041,2.12695455,2.147997513,2.151565223,1
"A29","A29_hhl",1,2,-0.151382007,-0.146377197,-0.091170414,0.010965132,0.166562303,0.314513345,0.50686475,0.750981049,0.95657266,1.095365242,1.190542799,1.255403533,1.29942992,1.327150074,1.36425348,1.403534995,1.422627539,1.448985318,1.484739625,1.496359751,1.494019529,1.49594329,1.499025318,1.511424703,1.53606842,1.566839298,1.601449452,1.623342074,1.631719248,1.631283011,1
"A29","A29_hlh",1,2,-0.185314712,-0.181244565,-0.142174914,-0.073492233,0.021208069,0.165838246,0.360778634,0.574944959,0.732650154,0.806699255,0.786788391,0.681648519,0.479021684,0.197966329,-0.086842704,-0.349734797,-0.578445847,-0.748328222,-0.872469449,-0.977588428,-1.054444734,-1.105463069,-1.148001722,-1.166749707,-1.154857902,-1.112365996,-1.011379773,-0.865208827,-0.741946921,-0.747224388,2
"A29","A29_hll",1,2,-0.058954407,-0.092389658,-0.107095118,-0.087156982,-0.015635108,0.128009461,0.335127577,0.635735307,0.924402402,1.082017038,1.105283909,0.978948071,0.728128153,0.411668562,0.086875633,-0.2055111,-0.484553363,-0.742322635,-0.940221075,-1.069203458,-1.159319111,-1.218181165,-1.27043564,-1.331638187,-1.326334916,-1.231538025,-1.095781417,-0.941617955,-0.781514,-0.727440349,2
"A29","A29_lhh",1,2,-0.491251223,-0.578659625,-0.690284847,-0.818274508,-0.941349783,-1.050693917,-1.130165664,-1.15198782,-1.131555765,-1.049397132,-0.889154344,-0.655067528,-0.419306043,-0.202129899,0.009268523,0.209515384,0.415484796,0.635073819,0.835816758,1.024552654,1.199503625,1.347407947,1.455298362,1.530964358,1.618512866,1.713095361,1.797466251,1.8543218,1.877307499,1.841714343,5
"A29","A29_lhl",1,2,-0.348069641,-0.421109861,-0.559753487,-0.6715105,-0.794263986,-0.931636433,-1.002682442,-0.995909726,-0.956438621,-0.908478687,-0.858823958,-0.815489621,-0.763353511,-0.696555348,-0.649401467,-0.61191903,-0.572856495,-0.53205409,-0.500048112,-0.484638014,-0.482907713,-0.483637411,-0.481704838,-0.482545736,-0.479283974,-0.43221252,-0.301299516,-0.132417764,-0.026550466,-0.021033684,3
"A29","A29_llh",1,2,-0.452433475,-0.512607825,-0.599283758,-0.72002565,-0.866395883,-0.978268812,-1.011726499,-1.012589888,-1.006977575,-0.947551809,-0.833221754,-0.748444356,-0.679944052,-0.574429994,-0.462071215,-0.358709902,-0.233446044,-0.103652743,-0.001184447,0.066463088,0.112577445,0.145209684,0.181896697,0.239674364,0.302272019,0.365151135,0.422971845,0.487190557,0.538393156,0.520439174,3
"A29","A29_lll",1,2,-0.303824245,-0.338016355,-0.366614838,-0.406399387,-0.446769059,-0.502787718,-0.597128288,-0.688839198,-0.751978862,-0.799422618,-0.867573246,-0.930144842,-0.975062964,-1.032689947,-1.109325709,-1.188323429,-1.24400515,-1.282641599,-1.336620218,-1.393854603,-1.443646487,-1.478875883,-1.53055949,-1.551608732,-1.49811087,-1.388018306,-1.187923448,-0.962692566,-0.837606224,-0.79849046,4
"A3","A3_hhh",1,2,-0.40383431,-0.342814489,-0.348302067,-0.317746709,-0.25257623,-0.210053397,-0.142820737,-0.018341102,0.13867053,0.316216794,0.488537793,0.614712369,0.724351074,0.873453504,1.019894839,1.126202633,1.194110123,1.262270574,1.335350934,1.425552523,1.520548017,1.606338058,1.678518756,1.748616262,1.813500772,1.865530549,1.913801918,1.965794145,2.02399338,2.071954853,1
"A3","A3_hhl",1,2,-0.448364894,-0.38303784,-0.336775035,-0.273050671,-0.168238811,-0.026005343,0.153237217,0.358320603,0.578859831,0.753924551,0.854852133,0.926884729,1.013267653,1.107653453,1.175551725,1.204012572,1.208037428,1.231827936,1.268948325,1.301768461,1.322751126,1.335431526,1.345239826,1.357222348,1.373073695,1.401818816,1.426177603,1.414758682,1.388691196,1.374672928,1
"A3","A3_hlh",1,2,0.098442009,0.189095729,0.316307456,0.48541348,0.657800973,0.802957482,0.962126218,1.148322514,1.320116165,1.454110442,1.482057274,1.395386928,1.23518381,0.991088995,0.647866706,0.253881376,-0.115684852,-0.404403344,-0.603092789,-0.735716257,-0.826934073,-0.889689842,-0.928640181,-0.948303047,-0.946847182,-0.915990013,-0.846276469,-0.764472126,-0.700164513,-0.681174812,2
"A3","A3_hll",1,2,0.104795125,0.209808104,0.298764742,0.393683969,0.508720799,0.615874486,0.735028676,0.926026167,1.174653579,1.394461939,1.530560481,1.543812499,1.476312922,1.356796903,1.121920084,0.785329832,0.381644029,-0.065703215,-0.449823327,-0.757772484,-1.011819249,-1.21630863,-1.408391806,-1.568882267,-1.683399522,-1.744895988,-1.785744233,-1.827708529,-1.875535838,-1.873488299,2
"A3","A3_lhh",1,2,-0.526119592,-0.529259288,-0.609535754,-0.713353178,-0.801964422,-0.858230342,-0.885363551,-0.908432303,-0.93942436,-0.966043261,-0.973461571,-0.947868673,-0.866381392,-0.722623242,-0.545302001,-0.355151297,-0.166996012,0.024124747,0.21557513,0.419257862,0.625781541,0.819986495,0.999176014,1.15517219,1.294224879,1.437729511,1.590707009,1.760655426,1.916040645,2.042278033,5
"A3","A3_lhl",1,2,-0.401250908,-0.504082838,-0.585032142,-0.604163516,-0.632652224,-0.730119827,-0.827192799,-0.878296109,-0.880563547,-0.862557312,-0.852987287,-0.847678971,-0.79929642,-0.704511619,-0.616829027,-0.553299945,-0.485760311,-0.407085526,-0.326463423,-0.245310743,-0.1839469,-0.14266809,-0.107448007,-0.06972515,-0.031810018,0.001687366,0.023540328,0.026873193,0.003786195,-0.038013303,3
"A3","A3_llh",1,2,-0.434206319,-0.43714986,-0.573452528,-0.748837312,-0.870619859,-0.931481614,-0.963999988,-1.00299392,-1.038893092,-1.057762878,-1.082906369,-1.111948712,-1.102639689,-1.040132745,-0.953423793,-0.864638223,-0.771287376,-0.66230615,-0.5378276,-0.39832633,-0.257715276,-0.121242138,0.012859399,0.147720628,0.292721541,0.451080193,0.615142102,0.754922089,0.838467957,0.867231922,3
"A3","A3_lll",1,2,-0.190553341,-0.181078206,-0.219427422,-0.233304549,-0.247608196,-0.299343337,-0.363407325,-0.426064792,-0.494652313,-0.538628698,-0.565414183,-0.603880912,-0.65852825,-0.730779141,-0.789702436,-0.839110315,-0.895914494,-0.983632856,-1.092390161,-1.191807119,-1.272543848,-1.359533657,-1.452757569,-1.545935544,-1.63879731,-1.735980814,-1.820130779,-1.887691897,-1.91270825,-1.921818838,4
"A30","A30_hhh",1,2,-0.43694587,-0.42442389,-0.384361016,-0.320969026,-0.238498667,-0.144764262,-0.054767675,0.051894335,0.172967276,0.314293986,0.456682599,0.583657459,0.729514588,0.893937644,1.067327527,1.227878808,1.356660852,1.467925584,1.574525313,1.673451846,1.774127111,1.85892329,1.938167435,2.006270704,2.0675162,2.132107808,2.190062098,2.232793163,2.245962097,2.222714329,1
"A30","A30_hhl",1,2,-0.515502283,-0.418122749,-0.297242565,-0.150530485,0.009743908,0.161080003,0.294775408,0.443943716,0.592114836,0.720694382,0.826182522,0.917564942,1.01486459,1.114298554,1.197190543,1.25372497,1.28459632,1.313501128,1.358788975,1.402811444,1.434178116,1.457566034,1.471749622,1.491739794,1.512968483,1.528991475,1.530365688,1.520111702,1.508954123,1.509786806,1
"A30","A30_hlh",1,2,-0.098318063,-0.041947382,0.045736536,0.158111187,0.28664927,0.443354789,0.622981302,0.816123086,1.001194021,1.146405408,1.216530674,1.187053193,1.085001813,0.904308254,0.655869688,0.36191753,0.057257709,-0.24595458,-0.49846762,-0.681244209,-0.82535731,-0.938446075,-1.024554182,-1.078282226,-1.096165295,-1.081568832,-1.04881845,-1.033807018,-1.060152032,-1.114454124,2
"A30","A30_hll",1,2,0.062489105,0.122791678,0.209403643,0.338895215,0.518017683,0.734301173,0.966107894,1.194472207,1.398342275,1.571274189,1.656555336,1.629328058,1.487411205,1.23856038,0.873693673,0.4015153,-0.089450175,-0.46393406,-0.795010337,-1.033765167,-1.19341362,-1.315795751,-1.397498128,-1.464187157,-1.518863921,-1.562559203,-1.595367783,-1.612571048,-1.631722316,-1.663805655,2
"A30","A30_lhh",1,2,-0.7463988,-0.785566641,-0.816695464,-0.849044293,-0.874220747,-0.901390462,-0.915702718,-0.911892806,-0.886990945,-0.842337109,-0.793869674,-0.741556698,-0.658237582,-0.548616644,-0.406684037,-0.252048383,-0.104361731,0.042431489,0.198392157,0.357510702,0.52232804,0.672219918,0.821383633,0.981648771,1.149169163,1.307068814,1.41653485,1.472690792,1.4902191,1.47318528,5
"A30","A30_lhl",1,2,-0.780272777,-0.783750061,-0.796419148,-0.812447708,-0.817726819,-0.809982921,-0.788459529,-0.751276879,-0.70494362,-0.662653878,-0.626694435,-0.575804035,-0.492226402,-0.406066031,-0.338257883,-0.284847792,-0.232483391,-0.16799505,-0.098581729,-0.038009769,0.007517945,0.044624467,0.07945221,0.124215854,0.182185523,0.23916364,0.28702984,0.304423844,0.282873035,0.256656041,3
"A30","A30_llh",1,2,-0.693224819,-0.713160504,-0.735270309,-0.771316527,-0.822019598,-0.869401261,-0.918532282,-0.950035555,-0.962927043,-0.966809883,-0.969749186,-0.950542151,-0.902583608,-0.828746545,-0.747425284,-0.674258417,-0.613225301,-0.547807551,-0.461872296,-0.363775663,-0.256605525,-0.15767607,-0.048479059,0.065099524,0.172575151,0.286839379,0.393776816,0.452617789,0.462003881,0.393393807,3
"A30","A30_lll",1,2,-0.45382437,-0.451126048,-0.43990264,-0.439540507,-0.464789888,-0.498560249,-0.545413117,-0.581404779,-0.614178927,-0.651153581,-0.696110192,-0.756720146,-0.813039479,-0.856276445,-0.901902208,-0.963164893,-1.04265343,-1.119804177,-1.186496908,-1.242645126,-1.29597707,-1.352925334,-1.414200475,-1.481808002,-1.54126211,-1.587844283,-1.614752628,-1.626019111,-1.635021985,-1.652447721,4
